element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
1.5000000000e+01,1.7000000000e+01,2.3000000000e+01,2.4000000000e+01,1.8000000000e+01,2.2874666167e+07,3.6128428709e+05,-3.2908254475e+06,2.3400966167e+07
1.6000000000e+01,1.9000000000e+01,2.5000000000e+01,2.6000000000e+01,2.0000000000e+01,-8.7226441804e+06,1.0703058295e+06,-2.6888475540e+06,1.0404598814e+07
1.7000000000e+01,2.0000000000e+01,2.6000000000e+01,2.7000000000e+01,2.1000000000e+01,-4.4081225528e+06,7.4729701809e+05,-5.4935671903e+06,1.0668740110e+07
1.8000000000e+01,2.1000000000e+01,2.7000000000e+01,2.8000000000e+01,2.2000000000e+01,1.4587630437e+05,4.9740614170e+05,-6.3886841192e+06,1.1074384286e+07
1.9000000000e+01,2.2000000000e+01,2.8000000000e+01,2.9000000000e+01,2.3000000000e+01,4.6972806726e+06,2.4823467651e+05,-5.4901499450e+06,1.0553922374e+07
2.0000000000e+01,2.3000000000e+01,2.9000000000e+01,3.0000000000e+01,2.4000000000e+01,9.0119288131e+06,-6.7428308024e+04,-2.6887511916e+06,1.0174242750e+07
2.1000000000e+01,2.5000000000e+01,3.1000000000e+01,3.2000000000e+01,2.6000000000e+01,3.0994366525e+06,9.8083890040e+05,-2.3043635731e+06,4.8434263600e+06
2.2000000000e+01,2.6000000000e+01,3.2000000000e+01,3.3000000000e+01,2.7000000000e+01,1.5483686360e+06,8.0367146988e+05,-4.6183717716e+06,8.1109202332e+06
2.3000000000e+01,2.7000000000e+01,3.3000000000e+01,3.4000000000e+01,2.8000000000e+01,1.4443904587e+05,5.0012449859e+05,-5.4035419111e+06,9.3698209802e+06
2.4000000000e+01,2.8000000000e+01,3.4000000000e+01,3.5000000000e+01,2.9000000000e+01,-1.2586513111e+06,1.9699862571e+05,-4.6191778390e+06,8.1167343116e+06
2.5000000000e+01,2.9000000000e+01,3.5000000000e+01,3.6000000000e+01,3.0000000000e+01,-2.8092739664e+06,1.8518789881e+04,-2.3045449053e+06,4.8864270361e+06
2.6000000000e+01,3.1000000000e+01,3.7000000000e+01,3.8000000000e+01,3.2000000000e+01,1.2964072231e+07,9.9927543000e+05,-1.8815900429e+06,1.2912481737e+07
2.7000000000e+01,3.2000000000e+01,3.8000000000e+01,3.9000000000e+01,3.3000000000e+01,6.4730404499e+06,7.8402109665e+05,-3.7854561396e+06,8.9682203378e+06
2.8000000000e+01,3.3000000000e+01,3.9000000000e+01,4.0000000000e+01,3.4000000000e+01,1.4493532842e+05,5.0010849404e+05,-4.4159646268e+06,7.6616487862e+06
2.9000000000e+01,3.4000000000e+01,4.0000000000e+01,4.1000000000e+01,3.5000000000e+01,-6.1833335954e+06,2.1595006356e+05,-3.7853750075e+06,9.0886045083e+06
3.0000000000e+01,3.5000000000e+01,4.1000000000e+01,4.2000000000e+01,3.6000000000e+01,-1.2674395357e+07,8.7696812974e+02,-1.8816141832e+06,1.3087124561e+07
3.1000000000e+01,3.7000000000e+01,4.3000000000e+01,4.4000000000e+01,3.8000000000e+01,2.0853500665e+07,9.9522706087e+05,-1.4637722351e+06,2.0531266064e+07
3.2000000000e+01,3.8000000000e+01,4.4000000000e+01,4.5000000000e+01,3.9000000000e+01,1.0418748449e+07,7.8922723678e+05,-2.9427873892e+06,1.1266340651e+07
3.3000000000e+01,3.9000000000e+01,4.5000000000e+01,4.6000000000e+01,4.0000000000e+01,1.4485900889e+05,4.9996426624e+05,-3.4369060487e+06,5.9695471884e+06
3.4000000000e+01,4.0000000000e+01,4.6000000000e+01,4.7000000000e+01,4.1000000000e+01,-1.0129004671e+07,2.1077905064e+05,-2.9427842794e+06,1.1434862630e+07
3.5000000000e+01,4.1000000000e+01,4.7000000000e+01,4.8000000000e+01,4.2000000000e+01,-2.0563784395e+07,4.7399824945e+03,-1.4637500476e+06,2.0721834274e+07
3.6000000000e+01,4.3000000000e+01,4.9000000000e+01,5.0000000000e+01,4.4000000000e+01,2.6770966960e+07,9.9617753746e+05,-1.0455560803e+06,2.6349344741e+07
3.7000000000e+01,4.4000000000e+01,5.0000000000e+01,5.1000000000e+01,4.5000000000e+01,1.3377413763e+07,7.8805113112e+05,-2.1023052434e+06,1.3501599888e+07
3.8000000000e+01,4.5000000000e+01,5.1000000000e+01,5.2000000000e+01,4.6000000000e+01,1.4486407042e+05,5.0000584913e+05,-2.4542715788e+06,4.2742140229e+06
3.9000000000e+01,4.6000000000e+01,5.2000000000e+01,5.3000000000e+01,4.7000000000e+01,-1.3087691199e+07,2.1194060535e+05,-2.1023063033e+06,1.3688150654e+07
4.0000000000e+01,4.7000000000e+01,5.3000000000e+01,5.4000000000e+01,4.8000000000e+01,-2.6481234538e+07,3.8287926529e+03,-1.0455607943e+06,2.6544995396e+07
4.1000000000e+01,4.9000000000e+01,5.5000000000e+01,5.6000000000e+01,5.0000000000e+01,3.0715881981e+07,9.9594563468e+05,-6.2732865873e+05,3.0249737003e+07
4.2000000000e+01,5.0000000000e+01,5.6000000000e+01,5.7000000000e+01,5.1000000000e+01,1.5349859345e+07,7.8828574314e+05,-1.2613147409e+06,1.5129846188e+07
4.3000000000e+01,5.1000000000e+01,5.7000000000e+01,5.8000000000e+01,5.2000000000e+01,1.4486341039e+05,4.9999922957e+05,-1.4727129775e+06,2.5894407864e+06
4.4000000000e+01,5.2000000000e+01,5.8000000000e+01,5.9000000000e+01,5.3000000000e+01,-1.5060130745e+07,2.1171772980e+05,-1.2613151041e+06,1.5323629026e+07
4.5000000000e+01,5.3000000000e+01,5.9000000000e+01,6.0000000000e+01,5.4000000000e+01,-3.0426154934e+07,4.0531515400e+03,-6.2732851879e+05,3.0447575692e+07
4.6000000000e+01,5.5000000000e+01,6.1000000000e+01,6.2000000000e+01,5.6000000000e+01,3.2688346622e+07,9.9599973173e+05,-2.0910878196e+05,3.2203937885e+07
4.7000000000e+01,5.6000000000e+01,6.2000000000e+01,6.3000000000e+01,5.7000000000e+01,1.6336097555e+07,7.8824500281e+05,-4.2045164192e+05,1.5973193325e+07
4.8000000000e+01,5.7000000000e+01,6.3000000000e+01,6.4000000000e+01,5.8000000000e+01,1.4486395585e+05,5.0000014875e+05,-4.9087951373e+05,9.5991760374e+05
4.9000000000e+01,5.8000000000e+01,6.4000000000e+01,6.5000000000e+01,5.9000000000e+01,-1.6046370052e+07,2.1175427852e+05,-4.2045148658e+05,1.6169695656e+07
5.0000000000e+01,5.9000000000e+01,6.5000000000e+01,6.6000000000e+01,6.0000000000e+01,-3.2398619024e+07,4.0004814646e+03,-2.0910857583e+05,3.2402643718e+07
5.1000000000e+01,6.1000000000e+01,6.7000000000e+01,6.8000000000e+01,6.2000000000e+01,3.2688346622e+07,9.9599973173e+05,2.0910878196e+05,3.2203937885e+07
5.2000000000e+01,6.2000000000e+01,6.8000000000e+01,6.9000000000e+01,6.3000000000e+01,1.6336097555e+07,7.8824500281e+05,4.2045164191e+05,1.5973193325e+07
5.3000000000e+01,6.3000000000e+01,6.9000000000e+01,7.0000000000e+01,6.4000000000e+01,1.4486395585e+05,5.0000014876e+05,4.9087951372e+05,9.5991760374e+05
5.4000000000e+01,6.4000000000e+01,7.0000000000e+01,7.1000000000e+01,6.5000000000e+01,-1.6046370052e+07,2.1175427852e+05,4.2045148658e+05,1.6169695656e+07
5.5000000000e+01,6.5000000000e+01,7.1000000000e+01,7.2000000000e+01,6.6000000000e+01,-3.2398619024e+07,4.0004814645e+03,2.0910857583e+05,3.2402643718e+07
5.6000000000e+01,6.7000000000e+01,7.3000000000e+01,7.4000000000e+01,6.8000000000e+01,3.0715881981e+07,9.9594563468e+05,6.2732865873e+05,3.0249737003e+07
5.7000000000e+01,6.8000000000e+01,7.4000000000e+01,7.5000000000e+01,6.9000000000e+01,1.5349859345e+07,7.8828574314e+05,1.2613147409e+06,1.5129846188e+07
5.8000000000e+01,6.9000000000e+01,7.5000000000e+01,7.6000000000e+01,7.0000000000e+01,1.4486341039e+05,4.9999922958e+05,1.4727129775e+06,2.5894407864e+06
5.9000000000e+01,7.0000000000e+01,7.6000000000e+01,7.7000000000e+01,7.1000000000e+01,-1.5060130745e+07,2.1171772980e+05,1.2613151041e+06,1.5323629026e+07
6.0000000000e+01,7.1000000000e+01,7.7000000000e+01,7.8000000000e+01,7.2000000000e+01,-3.0426154934e+07,4.0531515404e+03,6.2732851878e+05,3.0447575692e+07
6.1000000000e+01,7.3000000000e+01,7.9000000000e+01,8.0000000000e+01,7.4000000000e+01,2.6770966960e+07,9.9617753746e+05,1.0455560803e+06,2.6349344741e+07
6.2000000000e+01,7.4000000000e+01,8.0000000000e+01,8.1000000000e+01,7.5000000000e+01,1.3377413763e+07,7.8805113112e+05,2.1023052434e+06,1.3501599888e+07
6.3000000000e+01,7.5000000000e+01,8.1000000000e+01,8.2000000000e+01,7.6000000000e+01,1.4486407042e+05,5.0000584913e+05,2.4542715788e+06,4.2742140229e+06
6.4000000000e+01,7.6000000000e+01,8.2000000000e+01,8.3000000000e+01,7.7000000000e+01,-1.3087691200e+07,2.1194060536e+05,2.1023063033e+06,1.3688150654e+07
6.5000000000e+01,7.7000000000e+01,8.3000000000e+01,8.4000000000e+01,7.8000000000e+01,-2.6481234538e+07,3.8287926531e+03,1.0455607943e+06,2.6544995396e+07
6.6000000000e+01,7.9000000000e+01,8.5000000000e+01,8.6000000000e+01,8.0000000000e+01,2.0853500665e+07,9.9522706087e+05,1.4637722351e+06,2.0531266064e+07
6.7000000000e+01,8.0000000000e+01,8.6000000000e+01,8.7000000000e+01,8.1000000000e+01,1.0418748449e+07,7.8922723678e+05,2.9427873892e+06,1.1266340651e+07
6.8000000000e+01,8.1000000000e+01,8.7000000000e+01,8.8000000000e+01,8.2000000000e+01,1.4485900889e+05,4.9996426624e+05,3.4369060487e+06,5.9695471884e+06
6.9000000000e+01,8.2000000000e+01,8.8000000000e+01,8.9000000000e+01,8.3000000000e+01,-1.0129004671e+07,2.1077905064e+05,2.9427842794e+06,1.1434862630e+07
7.0000000000e+01,8.3000000000e+01,8.9000000000e+01,9.0000000000e+01,8.4000000000e+01,-2.0563784395e+07,4.7399824941e+03,1.4637500476e+06,2.0721834274e+07
7.1000000000e+01,8.5000000000e+01,9.1000000000e+01,9.2000000000e+01,8.6000000000e+01,1.2964072231e+07,9.9927543000e+05,1.8815900429e+06,1.2912481737e+07
7.2000000000e+01,8.6000000000e+01,9.2000000000e+01,9.3000000000e+01,8.7000000000e+01,6.4730404499e+06,7.8402109666e+05,3.7854561396e+06,8.9682203378e+06
7.3000000000e+01,8.7000000000e+01,9.3000000000e+01,9.4000000000e+01,8.8000000000e+01,1.4493532842e+05,5.0010849404e+05,4.4159646268e+06,7.6616487862e+06
7.4000000000e+01,8.8000000000e+01,9.4000000000e+01,9.5000000000e+01,8.9000000000e+01,-6.1833335954e+06,2.1595006357e+05,3.7853750075e+06,9.0886045083e+06
7.5000000000e+01,8.9000000000e+01,9.5000000000e+01,9.6000000000e+01,9.0000000000e+01,-1.2674395357e+07,8.7696812954e+02,1.8816141832e+06,1.3087124561e+07
7.6000000000e+01,9.1000000000e+01,9.7000000000e+01,9.8000000000e+01,9.2000000000e+01,3.0994366525e+06,9.8083890039e+05,2.3043635731e+06,4.8434263600e+06
7.7000000000e+01,9.2000000000e+01,9.8000000000e+01,9.9000000000e+01,9.3000000000e+01,1.5483686360e+06,8.0367146988e+05,4.6183717716e+06,8.1109202332e+06
7.8000000000e+01,9.3000000000e+01,9.9000000000e+01,1.0000000000e+02,9.4000000000e+01,1.4443904587e+05,5.0012449859e+05,5.4035419111e+06,9.3698209802e+06
7.9000000000e+01,9.4000000000e+01,1.0000000000e+02,1.0100000000e+02,9.5000000000e+01,-1.2586513111e+06,1.9699862571e+05,4.6191778390e+06,8.1167343116e+06
8.0000000000e+01,9.5000000000e+01,1.0100000000e+02,1.0200000000e+02,9.6000000000e+01,-2.8092739664e+06,1.8518789881e+04,2.3045449053e+06,4.8864270361e+06
8.1000000000e+01,9.7000000000e+01,1.0300000000e+02,1.0400000000e+02,9.8000000000e+01,-8.7226441804e+06,1.0703058295e+06,2.6888475540e+06,1.0404598814e+07
8.2000000000e+01,9.8000000000e+01,1.0400000000e+02,1.0500000000e+02,9.9000000000e+01,-4.4081225528e+06,7.4729701809e+05,5.4935671903e+06,1.0668740110e+07
8.3000000000e+01,9.9000000000e+01,1.0500000000e+02,1.0600000000e+02,1.0000000000e+02,1.4587630437e+05,4.9740614170e+05,6.3886841192e+06,1.1074384286e+07
8.4000000000e+01,1.0000000000e+02,1.0600000000e+02,1.0700000000e+02,1.0100000000e+02,4.6972806726e+06,2.4823467651e+05,5.4901499450e+06,1.0553922374e+07
8.5000000000e+01,1.0100000000e+02,1.0700000000e+02,1.0800000000e+02,1.0200000000e+02,9.0119288131e+06,-6.7428308025e+04,2.6887511916e+06,1.0174242750e+07
8.6000000000e+01,1.0300000000e+02,1.0900000000e+02,1.1000000000e+02,1.0400000000e+02,-2.2594368281e+07,6.2356301884e+05,3.3005741686e+06,2.3614925172e+07
8.7000000000e+01,1.0400000000e+02,1.1000000000e+02,1.1100000000e+02,1.0500000000e+02,-1.1124342290e+07,8.1174364448e+05,6.2007950058e+06,1.5773065948e+07
8.8000000000e+01,1.0500000000e+02,1.1100000000e+02,1.1200000000e+02,1.0600000000e+02,1.4743178815e+05,5.0822075514e+05,7.2530217766e+06,1.2570762556e+07
8.9000000000e+01,1.0600000000e+02,1.1200000000e+02,1.1300000000e+02,1.0700000000e+02,1.1420931672e+07,1.9823304789e+05,6.2047836017e+06,1.5611245599e+07
9.0000000000e+01,1.0700000000e+02,1.1300000000e+02,1.1400000000e+02,1.0800000000e+02,2.2874666167e+07,3.6128428709e+05,3.2908254475e+06,2.3400966167e+07
9.1000000000e+01,1.0900000000e+02,1.1500000000e+02,1.1600000000e+02,1.1000000000e+02,-3.8100460802e+07,2.8147628960e+06,2.8513349562e+06,3.9889874655e+07
9.2000000000e+01,1.1000000000e+02,1.1600000000e+02,1.1700000000e+02,1.1100000000e+02,-1.9706770705e+07,1.3563432637e+06,7.4950950259e+06,2.4196176820e+07
9.3000000000e+01,1.1100000000e+02,1.1700000000e+02,1.1800000000e+02,1.1200000000e+02,1.2011267715e+05,5.1788230522e+05,8.9595011870e+06,1.5525411733e+07
9.4000000000e+01,1.1200000000e+02,1.1800000000e+02,1.1900000000e+02,1.1300000000e+02,1.9965558974e+07,-3.0981158567e+05,7.5239741977e+06,2.3973644967e+07
9.5000000000e+01,1.1300000000e+02,1.1900000000e+02,1.2000000000e+02,1.1400000000e+02,3.8445878912e+07,-1.7325675642e+06,2.9200946333e+06,3.9664572814e+07
9.6000000000e+01,1.1500000000e+02,1.2100000000e+02,1.2200000000e+02,1.1600000000e+02,-5.6727884090e+07,-7.3159368429e+06,6.0066956182e+06,5.4449970842e+07
9.7000000000e+01,1.1600000000e+02,1.2200000000e+02,1.2300000000e+02,1.1700000000e+02,-2.7018735200e+07,-3.5050274420e+06,7.0892893644e+06,2.8255440749e+07
9.8000000000e+01,1.1700000000e+02,1.2300000000e+02,1.2400000000e+02,1.1800000000e+02,1.6241737625e+05,2.9183153077e+05,7.3000580986e+06,1.2646607896e+07
9.9000000000e+01,1.1800000000e+02,1.2400000000e+02,1.2500000000e+02,1.1900000000e+02,2.7329451002e+07,4.0976726634e+06,7.0036106244e+06,2.8264011647e+07
1.0000000000e+02,1.1900000000e+02,1.2500000000e+02,1.2600000000e+02,1.2000000000e+02,5.6979069969e+07,7.9296322453e+06,5.8503462945e+06,5.4409099118e+07
