element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
5.5000000000e+01,6.5000000000e+01,7.1000000000e+01,7.2000000000e+01,6.6000000000e+01,-1.8221537681e+07,-1.6294140955e+00,4.2246571640e+05,1.8236223228e+07
5.6000000000e+01,6.7000000000e+01,7.3000000000e+01,7.4000000000e+01,6.8000000000e+01,1.7643262334e+07,-7.6676880941e-01,4.2246531115e+05,1.7658430002e+07
5.7000000000e+01,6.8000000000e+01,7.4000000000e+01,7.5000000000e+01,6.9000000000e+01,9.1751844324e+06,7.9227373796e-01,8.4942740636e+05,9.2923938173e+06
5.8000000000e+01,6.9000000000e+01,7.5000000000e+01,7.6000000000e+01,7.0000000000e+01,7.0710677830e+05,-1.6198108031e-02,9.9174846906e+05,1.8576046633e+06
5.9000000000e+01,7.0000000000e+01,7.6000000000e+01,7.7000000000e+01,7.1000000000e+01,-7.7609708651e+06,-7.7722116420e-01,8.4942741088e+05,7.8991925864e+06
6.0000000000e+01,7.1000000000e+01,7.7000000000e+01,7.8000000000e+01,7.2000000000e+01,-1.6229048774e+07,7.5473091565e-01,4.2246530877e+05,1.6245536838e+07
6.1000000000e+01,7.3000000000e+01,7.9000000000e+01,8.0000000000e+01,7.4000000000e+01,1.5650773592e+07,1.5956500461e+00,4.2246589798e+05,1.5667869075e+07
6.2000000000e+01,7.4000000000e+01,8.0000000000e+01,8.1000000000e+01,7.5000000000e+01,8.1789401624e+06,-3.7175515899e+00,8.4942821889e+05,8.3102152489e+06
6.3000000000e+01,7.5000000000e+01,8.1000000000e+01,8.2000000000e+01,7.6000000000e+01,7.0710678143e+05,3.7755914673e-03,9.9174567388e+05,1.8576001837e+06
6.4000000000e+01,7.6000000000e+01,8.2000000000e+01,8.3000000000e+01,7.7000000000e+01,-6.7647266016e+06,3.7135641463e+00,8.4942821719e+05,6.9228705032e+06
6.5000000000e+01,7.7000000000e+01,8.3000000000e+01,8.4000000000e+01,7.8000000000e+01,-1.4236560028e+07,-1.5922776088e+00,4.2246589821e+05,1.4255351664e+07
6.6000000000e+01,7.9000000000e+01,8.5000000000e+01,8.6000000000e+01,8.0000000000e+01,1.3658283433e+07,-6.3949709181e+00,4.2246611564e+05,1.3677873612e+07
6.7000000000e+01,8.0000000000e+01,8.6000000000e+01,8.7000000000e+01,8.1000000000e+01,7.1826982580e+06,1.6281662547e+01,8.4942344524e+05,7.3318209121e+06
6.8000000000e+01,8.1000000000e+01,8.7000000000e+01,8.8000000000e+01,8.2000000000e+01,7.0710678113e+05,-7.5805163942e-04,9.9175478414e+05,1.8576147760e+06
6.9000000000e+01,8.2000000000e+01,8.8000000000e+01,8.9000000000e+01,8.3000000000e+01,-5.7684846952e+06,-1.6280453159e+01,8.4942344559e+05,5.9531405439e+06
7.0000000000e+01,8.3000000000e+01,8.9000000000e+01,9.0000000000e+01,8.4000000000e+01,-1.2244069871e+07,6.3940515174e+00,4.2246611551e+05,1.2265918562e+07
7.1000000000e+01,8.5000000000e+01,9.1000000000e+01,9.2000000000e+01,8.6000000000e+01,1.1665802827e+07,3.2521166559e+01,4.2244933012e+05,1.1688711072e+07
7.2000000000e+01,8.6000000000e+01,9.2000000000e+01,9.3000000000e+01,8.7000000000e+01,6.1864273294e+06,-5.6230217779e+01,8.4944668959e+05,6.3590022806e+06
7.3000000000e+01,8.7000000000e+01,9.3000000000e+01,9.4000000000e+01,8.8000000000e+01,7.0710678122e+05,1.5743784024e-04,9.9174186666e+05,1.8575940865e+06
7.4000000000e+01,8.8000000000e+01,9.4000000000e+01,9.5000000000e+01,8.9000000000e+01,-4.7722137671e+06,5.6229877825e+01,8.4944668953e+05,4.9938934328e+06
7.5000000000e+01,8.9000000000e+01,9.5000000000e+01,9.6000000000e+01,9.0000000000e+01,-1.0251589265e+07,-3.2520914891e+01,4.2244933018e+05,1.0277652425e+07
7.6000000000e+01,9.1000000000e+01,9.7000000000e+01,9.8000000000e+01,9.2000000000e+01,9.6732690680e+06,-1.8717519929e+02,4.2259596322e+05,9.7010157786e+06
7.7000000000e+01,9.2000000000e+01,9.8000000000e+01,9.9000000000e+01,9.3000000000e+01,5.1903512059e+06,1.1743760045e+02,8.4933691095e+05,5.3947433375e+06
7.8000000000e+01,9.3000000000e+01,9.9000000000e+01,1.0000000000e+02,9.4000000000e+01,7.0710678118e+05,-4.2916042730e-05,9.9166815774e+05,1.8574760309e+06
7.9000000000e+01,9.4000000000e+01,1.0000000000e+02,1.0100000000e+02,9.5000000000e+01,-3.7761376435e+06,-1.1743750585e+02,8.4933691096e+05,4.0525167022e+06
8.0000000000e+01,9.5000000000e+01,1.0100000000e+02,1.0200000000e+02,9.6000000000e+01,-8.2590555056e+06,1.8717513340e+02,4.2259596321e+05,8.2915201148e+06
8.1000000000e+01,9.7000000000e+01,1.0300000000e+02,1.0400000000e+02,9.8000000000e+01,7.6809864623e+06,1.0822134256e+03,4.2172225654e+05,7.7151014720e+06
8.2000000000e+01,9.8000000000e+01,1.0400000000e+02,1.0500000000e+02,9.9000000000e+01,4.1932940708e+06,2.1204456240e+02,8.4981725991e+05,4.4440290469e+06
8.3000000000e+01,9.9000000000e+01,1.0500000000e+02,1.0600000000e+02,1.0000000000e+02,7.0710678119e+05,1.0706105968e-05,9.9245487314e+05,1.8587361366e+06
8.4000000000e+01,1.0000000000e+02,1.0600000000e+02,1.0700000000e+02,1.0100000000e+02,-2.7790805084e+06,-2.1204456340e+02,8.4981725991e+05,3.1447205526e+06
8.5000000000e+01,1.0100000000e+02,1.0700000000e+02,1.0800000000e+02,1.0200000000e+02,-6.2667728999e+06,-1.0822133989e+03,4.2172225655e+05,6.3086615657e+06
8.6000000000e+01,1.0300000000e+02,1.0900000000e+02,1.1000000000e+02,1.0400000000e+02,5.6877066644e+06,-5.8432596982e+03,4.2571507391e+05,5.7382031999e+06
8.7000000000e+01,1.0400000000e+02,1.1000000000e+02,1.1100000000e+02,1.0500000000e+02,3.2000036941e+06,-3.9766690961e+03,8.4798320695e+05,3.5227817658e+06
8.8000000000e+01,1.0500000000e+02,1.1100000000e+02,1.1200000000e+02,1.0600000000e+02,7.0710678118e+05,-1.5145487851e-05,9.8813734428e+05,1.8518224087e+06
8.9000000000e+01,1.0600000000e+02,1.1200000000e+02,1.1300000000e+02,1.0700000000e+02,-1.7857901317e+06,3.9766690885e+03,8.4798320695e+05,2.3137394544e+06
9.0000000000e+01,1.0700000000e+02,1.1300000000e+02,1.1400000000e+02,1.0800000000e+02,-4.2734931020e+06,5.8432596851e+03,4.2571507391e+05,4.3395216948e+06
9.1000000000e+01,1.0900000000e+02,1.1500000000e+02,1.1600000000e+02,1.1000000000e+02,3.6975412665e+06,2.8394167672e+04,4.1250641815e+05,3.7520812457e+06
9.2000000000e+01,1.1000000000e+02,1.1600000000e+02,1.1700000000e+02,1.1100000000e+02,2.1976706195e+06,2.5797831047e+04,8.5341504249e+05,2.6379306755e+06
9.3000000000e+01,1.1100000000e+02,1.1700000000e+02,1.1800000000e+02,1.1200000000e+02,7.0710678119e+05,7.5018615462e-06,1.0036909850e+06,1.8767489923e+06
9.4000000000e+01,1.1200000000e+02,1.1800000000e+02,1.1900000000e+02,1.1300000000e+02,-7.8345705708e+05,-2.5797831045e+04,8.5341504250e+05,1.6670964879e+06
9.5000000000e+01,1.1300000000e+02,1.1900000000e+02,1.2000000000e+02,1.1400000000e+02,-2.2833277041e+06,-2.8394167664e+04,4.1250641815e+05,2.3790845043e+06
9.6000000000e+01,1.1500000000e+02,1.2100000000e+02,1.2200000000e+02,1.1600000000e+02,1.7016349165e+06,-1.2043898979e+05,4.2980315915e+05,1.9155162219e+06
9.7000000000e+01,1.1600000000e+02,1.2200000000e+02,1.2300000000e+02,1.1700000000e+02,1.1851480594e+06,-1.1125348464e+05,8.4656867570e+05,1.9232370316e+06
9.8000000000e+01,1.1700000000e+02,1.2300000000e+02,1.2400000000e+02,1.1800000000e+02,7.0710678119e+05,2.0995998057e-05,9.8279023628e+05,1.8432661082e+06
9.9000000000e+01,1.1800000000e+02,1.2400000000e+02,1.2500000000e+02,1.1900000000e+02,2.2906550302e+05,1.1125348467e+05,8.4656867570e+05,1.4796619800e+06
1.0000000000e+02,1.1900000000e+02,1.2500000000e+02,1.2600000000e+02,1.2000000000e+02,-2.8742135411e+05,1.2043898980e+05,4.2980315915e+05,8.2820624813e+05
