element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
1.7000000000e+01,2.0000000000e+01,2.6000000000e+01,2.7000000000e+01,2.1000000000e+01,1.0001871146e+06,1.4680960219e+03,1.1227621811e+03,9.9945576716e+05
1.8000000000e+01,2.1000000000e+01,2.7000000000e+01,2.8000000000e+01,2.2000000000e+01,9.9933467532e+05,1.7044640591e+03,-4.7861433794e-09,9.9848353439e+05
1.9000000000e+01,2.2000000000e+01,2.8000000000e+01,2.9000000000e+01,2.3000000000e+01,1.0001871146e+06,1.4680960219e+03,-1.1227621811e+03,9.9945576716e+05
2.0000000000e+01,2.3000000000e+01,2.9000000000e+01,3.0000000000e+01,2.4000000000e+01,1.0001455478e+06,-9.4543176824e+02,-3.1660607412e+01,1.0006186001e+06
2.1000000000e+01,2.5000000000e+01,3.1000000000e+01,3.2000000000e+01,2.6000000000e+01,9.9985705658e+05,2.1103583734e+02,-5.9578068140e+01,9.9975156070e+05
2.2000000000e+01,2.6000000000e+01,3.2000000000e+01,3.3000000000e+01,2.7000000000e+01,1.0000033834e+06,-2.2016509711e+02,-2.6483963195e+02,1.0001135894e+06
2.3000000000e+01,2.7000000000e+01,3.3000000000e+01,3.4000000000e+01,2.8000000000e+01,1.0002791199e+06,-8.1809876467e+01,-6.8243164087e-09,1.0003200274e+06
2.4000000000e+01,2.8000000000e+01,3.4000000000e+01,3.5000000000e+01,2.9000000000e+01,1.0000033834e+06,-2.2016509711e+02,2.6483963195e+02,1.0001135894e+06
2.5000000000e+01,2.9000000000e+01,3.5000000000e+01,3.6000000000e+01,3.0000000000e+01,9.9985705658e+05,2.1103583733e+02,5.9578068136e+01,9.9975156070e+05
2.6000000000e+01,3.1000000000e+01,3.7000000000e+01,3.8000000000e+01,3.2000000000e+01,1.0000166738e+06,-5.0071753995e+01,-7.9315298655e+00,1.0000417108e+06
2.7000000000e+01,3.2000000000e+01,3.8000000000e+01,3.9000000000e+01,3.3000000000e+01,1.0000068236e+06,9.4757621645e+00,2.6656601849e+01,1.0000020869e+06
2.8000000000e+01,3.3000000000e+01,3.9000000000e+01,4.0000000000e+01,3.4000000000e+01,9.9995300501e+05,-7.1293327987e+01,-6.8913053125e-09,9.9998865358e+05
2.9000000000e+01,3.4000000000e+01,4.0000000000e+01,4.1000000000e+01,3.5000000000e+01,1.0000068236e+06,9.4757621643e+00,-2.6656601857e+01,1.0000020869e+06
3.0000000000e+01,3.5000000000e+01,4.1000000000e+01,4.2000000000e+01,3.6000000000e+01,1.0000166738e+06,-5.0071753995e+01,7.9315298605e+00,1.0000417108e+06
3.1000000000e+01,3.7000000000e+01,4.3000000000e+01,4.4000000000e+01,3.8000000000e+01,1.0000037302e+06,1.0828807075e+01,7.2899589250e+00,9.9999831588e+05
3.2000000000e+01,3.8000000000e+01,4.4000000000e+01,4.5000000000e+01,3.9000000000e+01,9.9999469191e+05,-2.0666368000e+00,1.0215198492e+00,9.9999572523e+05
3.3000000000e+01,3.9000000000e+01,4.5000000000e+01,4.6000000000e+01,4.0000000000e+01,1.0000031559e+06,2.3482268861e+01,-5.6370449867e-09,9.9999141494e+05
3.4000000000e+01,4.0000000000e+01,4.6000000000e+01,4.7000000000e+01,4.1000000000e+01,9.9999469191e+05,-2.0666367986e+00,-1.0215198548e+00,9.9999572523e+05
3.5000000000e+01,4.1000000000e+01,4.7000000000e+01,4.8000000000e+01,4.2000000000e+01,1.0000037302e+06,1.0828807076e+01,-7.2899589273e+00,9.9999831588e+05
3.6000000000e+01,4.3000000000e+01,4.9000000000e+01,5.0000000000e+01,4.4000000000e+01,9.9999842204e+05,-2.0821887299e+00,-1.5489661186e+00,9.9999946314e+05
3.7000000000e+01,4.4000000000e+01,5.0000000000e+01,5.1000000000e+01,4.5000000000e+01,1.0000016632e+06,2.7178646544e+00,-3.4704209016e-01,1.0000003043e+06
3.8000000000e+01,4.5000000000e+01,5.1000000000e+01,5.2000000000e+01,4.6000000000e+01,9.9999982943e+05,-3.8488939051e+00,-4.3015427990e-09,1.0000017539e+06
3.9000000000e+01,4.6000000000e+01,5.2000000000e+01,5.3000000000e+01,4.7000000000e+01,1.0000016632e+06,2.7178646532e+00,3.4704208648e-01,1.0000003043e+06
4.0000000000e+01,4.7000000000e+01,5.3000000000e+01,5.4000000000e+01,4.8000000000e+01,9.9999842204e+05,-2.0821887313e+00,1.5489661194e+00,9.9999946314e+05
4.1000000000e+01,4.9000000000e+01,5.5000000000e+01,5.6000000000e+01,5.0000000000e+01,1.0000001906e+06,4.0730788244e-01,4.7665834541e-02,9.9999998692e+05
4.2000000000e+01,5.0000000000e+01,5.6000000000e+01,5.7000000000e+01,5.1000000000e+01,9.9999967564e+05,-1.1517017195e+00,-1.2252569659e-01,1.0000002515e+06
4.3000000000e+01,5.1000000000e+01,5.7000000000e+01,5.8000000000e+01,5.2000000000e+01,1.0000002676e+06,5.2916231297e-01,-2.6581767131e-09,1.0000000030e+06
4.4000000000e+01,5.2000000000e+01,5.8000000000e+01,5.9000000000e+01,5.3000000000e+01,9.9999967564e+05,-1.1517017211e+00,1.2252569250e-01,1.0000002515e+06
4.5000000000e+01,5.3000000000e+01,5.9000000000e+01,6.0000000000e+01,5.4000000000e+01,1.0000001906e+06,4.0730788262e-01,-4.7665833640e-02,9.9999998692e+05
4.6000000000e+01,5.5000000000e+01,6.1000000000e+01,6.2000000000e+01,5.6000000000e+01,1.0000000125e+06,-9.8912677437e-02,5.3434571663e-02,1.0000000619e+06
4.7000000000e+01,5.6000000000e+01,6.2000000000e+01,6.3000000000e+01,5.7000000000e+01,1.0000000498e+06,2.9133627506e-01,4.9181253729e-02,9.9999990411e+05
4.8000000000e+01,5.7000000000e+01,6.3000000000e+01,6.4000000000e+01,5.8000000000e+01,9.9999987549e+05,-1.7094019760e-01,4.4896818478e-09,9.9999996096e+05
4.9000000000e+01,5.8000000000e+01,6.4000000000e+01,6.5000000000e+01,5.9000000000e+01,1.0000000498e+06,2.9133627302e-01,-4.9181262015e-02,9.9999990411e+05
5.0000000000e+01,5.9000000000e+01,6.5000000000e+01,6.6000000000e+01,6.0000000000e+01,1.0000000125e+06,-9.8912678252e-02,-5.3434574485e-02,1.0000000619e+06
5.1000000000e+01,6.1000000000e+01,6.7000000000e+01,6.8000000000e+01,6.2000000000e+01,9.9999999559e+05,2.8867989779e-02,-1.4290801542e-02,9.9999998115e+05
5.2000000000e+01,6.2000000000e+01,6.8000000000e+01,6.9000000000e+01,6.3000000000e+01,9.9999998963e+05,-5.5212129198e-02,-1.8551198237e-03,1.0000000172e+06
5.3000000000e+01,6.3000000000e+01,6.9000000000e+01,7.0000000000e+01,6.4000000000e+01,1.0000000296e+06,7.3189741757e-02,4.2260021203e-09,9.9999999298e+05
5.4000000000e+01,6.4000000000e+01,7.0000000000e+01,7.1000000000e+01,6.5000000000e+01,9.9999998963e+05,-5.5212128034e-02,1.8551088375e-03,1.0000000172e+06
5.5000000000e+01,6.5000000000e+01,7.1000000000e+01,7.2000000000e+01,6.6000000000e+01,9.9999999559e+05,2.8867992340e-02,1.4290802970e-02,9.9999998115e+05
5.6000000000e+01,6.7000000000e+01,7.3000000000e+01,7.4000000000e+01,6.8000000000e+01,9.9999999858e+05,-8.5121231386e-03,1.6850092904e-03,1.0000000028e+06
5.7000000000e+01,6.8000000000e+01,7.4000000000e+01,7.5000000000e+01,6.9000000000e+01,1.0000000035e+06,1.0641002271e-02,-3.1960517029e-03,9.9999999814e+05
5.8000000000e+01,6.9000000000e+01,7.5000000000e+01,7.6000000000e+01,7.0000000000e+01,9.9999999592e+05,-2.2904105077e-02,-4.1404843708e-09,1.0000000074e+06
5.9000000000e+01,7.0000000000e+01,7.6000000000e+01,7.7000000000e+01,7.1000000000e+01,1.0000000035e+06,1.0641001747e-02,3.1960464878e-03,9.9999999814e+05
6.0000000000e+01,7.1000000000e+01,7.7000000000e+01,7.8000000000e+01,7.2000000000e+01,9.9999999858e+05,-8.5121235461e-03,-1.6850067761e-03,1.0000000028e+06
6.1000000000e+01,7.3000000000e+01,7.9000000000e+01,8.0000000000e+01,7.4000000000e+01,1.0000000009e+06,2.3827166297e-03,-1.6540488776e-04,9.9999999973e+05
6.2000000000e+01,7.4000000000e+01,8.0000000000e+01,8.1000000000e+01,7.5000000000e+01,9.9999999891e+05,-2.8205947601e-03,1.2030914089e-03,1.0000000003e+06
6.3000000000e+01,7.5000000000e+01,8.1000000000e+01,8.2000000000e+01,7.6000000000e+01,1.0000000003e+06,5.3433852736e-03,-3.1014437146e-09,9.9999999768e+05
6.4000000000e+01,7.6000000000e+01,8.2000000000e+01,8.3000000000e+01,7.7000000000e+01,9.9999999891e+05,-2.8205920826e-03,-1.2031049791e-03,1.0000000003e+06
6.5000000000e+01,7.7000000000e+01,8.3000000000e+01,8.4000000000e+01,7.8000000000e+01,1.0000000009e+06,2.3827206460e-03,1.6539898419e-04,9.9999999973e+05
6.6000000000e+01,7.9000000000e+01,8.5000000000e+01,8.6000000000e+01,8.0000000000e+01,9.9999999976e+05,-6.5146299312e-04,9.2829688099e-05,1.0000000001e+06
6.7000000000e+01,8.0000000000e+01,8.6000000000e+01,8.7000000000e+01,8.1000000000e+01,1.0000000003e+06,8.5632037371e-04,-2.4911271252e-04,9.9999999985e+05
6.8000000000e+01,8.1000000000e+01,8.7000000000e+01,8.8000000000e+01,8.2000000000e+01,9.9999999992e+05,-1.0666354792e-03,2.0567018751e-09,1.0000000005e+06
6.9000000000e+01,8.2000000000e+01,8.8000000000e+01,8.9000000000e+01,8.3000000000e+01,1.0000000003e+06,8.5631915135e-04,2.4909896554e-04,9.9999999985e+05
7.0000000000e+01,8.3000000000e+01,8.9000000000e+01,9.0000000000e+01,8.4000000000e+01,9.9999999976e+05,-6.5146642737e-04,-9.2828177285e-05,1.0000000001e+06
7.1000000000e+01,8.5000000000e+01,9.1000000000e+01,9.2000000000e+01,8.6000000000e+01,1.0000000000e+06,1.8051860388e-04,-4.4966455582e-05,9.9999999995e+05
7.2000000000e+01,8.6000000000e+01,9.2000000000e+01,9.3000000000e+01,8.7000000000e+01,9.9999999994e+05,-2.3111893097e-04,3.9387343169e-05,1.0000000001e+06
7.3000000000e+01,8.7000000000e+01,9.3000000000e+01,9.4000000000e+01,8.8000000000e+01,1.0000000000e+06,2.2823864128e-04,-3.6843897069e-09,9.9999999993e+05
7.4000000000e+01,8.8000000000e+01,9.4000000000e+01,9.5000000000e+01,8.9000000000e+01,9.9999999994e+05,-2.3111933842e-04,-3.9396852743e-05,1.0000000001e+06
7.5000000000e+01,8.9000000000e+01,9.5000000000e+01,9.6000000000e+01,9.0000000000e+01,1.0000000000e+06,1.8051901134e-04,4.4973750246e-05,9.9999999995e+05
7.6000000000e+01,9.1000000000e+01,9.7000000000e+01,9.8000000000e+01,9.2000000000e+01,9.9999999999e+05,-5.0729897339e-05,1.2867570705e-05,1.0000000000e+06
7.7000000000e+01,9.2000000000e+01,9.8000000000e+01,9.9000000000e+01,9.3000000000e+01,1.0000000000e+06,5.3670722991e-05,-7.8894442544e-06,9.9999999999e+05
7.8000000000e+01,9.3000000000e+01,9.9000000000e+01,1.0000000000e+02,9.4000000000e+01,9.9999999999e+05,-5.9297599364e-05,1.5492965615e-09,1.0000000000e+06
7.9000000000e+01,9.4000000000e+01,1.0000000000e+02,1.0100000000e+02,9.5000000000e+01,1.0000000000e+06,5.3667696193e-05,7.8679180115e-06,9.9999999999e+05
8.0000000000e+01,9.5000000000e+01,1.0100000000e+02,1.0200000000e+02,9.6000000000e+01,9.9999999999e+05,-5.0731061492e-05,-1.2864149995e-05,1.0000000000e+06
8.1000000000e+01,9.7000000000e+01,1.0300000000e+02,1.0400000000e+02,9.8000000000e+01,1.0000000000e+06,1.4109944459e-05,-2.4585497799e-06,9.9999999999e+05
8.2000000000e+01,9.8000000000e+01,1.0400000000e+02,1.0500000000e+02,9.9000000000e+01,1.0000000000e+06,-1.1800846551e-05,2.3878294516e-06,1.0000000000e+06
8.3000000000e+01,9.9000000000e+01,1.0500000000e+02,1.0600000000e+02,1.0000000000e+02,1.0000000000e+06,1.6249949113e-05,-4.6136825846e-09,9.9999999999e+05
8.4000000000e+01,1.0000000000e+02,1.0600000000e+02,1.0700000000e+02,1.0100000000e+02,1.0000000000e+06,-1.1800904758e-05,-2.4140691478e-06,1.0000000000e+06
8.5000000000e+01,1.0100000000e+02,1.0700000000e+02,1.0800000000e+02,1.0200000000e+02,1.0000000000e+06,1.4110119082e-05,2.4547071823e-06,9.9999999999e+05
8.6000000000e+01,1.0300000000e+02,1.0900000000e+02,1.1000000000e+02,1.0400000000e+02,1.0000000000e+06,-3.8140569814e-06,3.5083371666e-07,1.0000000000e+06
8.7000000000e+01,1.0400000000e+02,1.1000000000e+02,1.1100000000e+02,1.0500000000e+02,1.0000000000e+06,2.8084032238e-06,-6.9010115770e-07,1.0000000000e+06
8.8000000000e+01,1.0500000000e+02,1.1100000000e+02,1.1200000000e+02,1.0600000000e+02,1.0000000000e+06,-4.0830345824e-06,-1.3075663896e-08,1.0000000000e+06
8.9000000000e+01,1.0600000000e+02,1.1200000000e+02,1.1300000000e+02,1.0700000000e+02,1.0000000000e+06,2.8068316169e-06,6.8549602689e-07,1.0000000000e+06
9.0000000000e+01,1.0700000000e+02,1.1300000000e+02,1.1400000000e+02,1.0800000000e+02,1.0000000000e+06,-3.8184807636e-06,-3.5559420471e-07,1.0000000000e+06
9.1000000000e+01,1.0900000000e+02,1.1500000000e+02,1.1600000000e+02,1.1000000000e+02,1.0000000000e+06,9.8743475974e-07,-5.2872773913e-08,1.0000000000e+06
9.2000000000e+01,1.1000000000e+02,1.1600000000e+02,1.1700000000e+02,1.1100000000e+02,1.0000000000e+06,-7.3231058195e-07,1.4718032275e-07,1.0000000000e+06
9.3000000000e+01,1.1100000000e+02,1.1700000000e+02,1.1800000000e+02,1.1200000000e+02,1.0000000000e+06,9.2590926215e-07,3.5219059829e-09,1.0000000000e+06
9.4000000000e+01,1.1200000000e+02,1.1800000000e+02,1.1900000000e+02,1.1300000000e+02,1.0000000000e+06,-7.3254341260e-07,-1.4477299810e-07,1.0000000000e+06
9.5000000000e+01,1.1300000000e+02,1.1900000000e+02,1.2000000000e+02,1.1400000000e+02,1.0000000000e+06,9.9180033430e-07,5.3402983960e-08,1.0000000000e+06
9.6000000000e+01,1.1500000000e+02,1.2100000000e+02,1.2200000000e+02,1.1600000000e+02,1.0000000000e+06,-1.9400613382e-07,6.9554436246e-09,1.0000000000e+06
9.7000000000e+01,1.1600000000e+02,1.2200000000e+02,1.2300000000e+02,1.1700000000e+02,1.0000000000e+06,1.4883698896e-07,-1.2461361395e-08,1.0000000000e+06
9.8000000000e+01,1.1700000000e+02,1.2300000000e+02,1.2400000000e+02,1.1800000000e+02,1.0000000000e+06,-1.6129342839e-07,6.8371440711e-09,1.0000000000e+06
9.9000000000e+01,1.1800000000e+02,1.2400000000e+02,1.2500000000e+02,1.1900000000e+02,1.0000000000e+06,1.4842953533e-07,2.5552703545e-08,1.0000000000e+06
1.0000000000e+02,1.1900000000e+02,1.2500000000e+02,1.2600000000e+02,1.2000000000e+02,1.0000000000e+06,-1.9330764189e-07,-7.7022986367e-09,1.0000000000e+06
